0,-1,644.11,185.08,55.76,47.65,0.88
0,-1,857.45,183.75,33.01,17.04,0.48
1,-1,646.07,184.60,60.08,48.78,0.92
1,-1,869.35,183.05,36.38,17.91,0.58
2,-1,648.60,184.19,62.41,50.02,0.90
2,-1,885.37,181.66,33.42,17.33,0.60
3,-1,651.75,183.69,63.82,49.73,0.89
3,-1,897.30,181.00,33.98,17.18,0.69
4,-1,654.23,182.40,63.89,50.73,0.92
4,-1,907.56,179.16,35.64,18.11,0.59
5,-1,656.95,181.36,66.08,52.12,0.90
5,-1,915.26,177.55,38.35,17.00,0.59
6,-1,659.35,180.11,66.83,52.12,0.93
6,-1,922.24,176.08,44.26,17.02,0.60
7,-1,661.09,179.48,70.35,53.11,0.95
7,-1,936.45,174.17,40.47,16.99,0.62
8,-1,664.19,179.60,70.17,53.67,0.88
8,-1,950.86,168.61,57.41,19.03,0.67
9,-1,665.97,179.85,71.74,55.05,0.89
9,-1,956.03,170.85,45.98,20.04,0.57
10,-1,668.29,179.44,72.03,56.01,0.93
10,-1,963.58,172.11,38.20,18.65,0.63
11,-1,669.91,178.43,74.93,55.92,0.92
11,-1,969.57,172.07,37.51,16.90,0.66
12,-1,672.03,176.80,74.57,58.57,0.94
12,-1,978.26,170.45,35.16,16.99,0.63
13,-1,674.43,176.85,76.27,58.58,0.95
13,-1,984.69,169.18,31.86,18.80,0.54
14,-1,676.93,176.39,78.67,59.19,0.96
14,-1,987.63,168.43,33.99,18.42,0.57
15,-1,680.08,176.10,80.01,59.93,0.96
15,-1,990.49,168.26,34.99,16.64,0.55
16,-1,682.28,175.42,81.45,60.61,0.96
16,-1,997.64,166.48,34.19,16.85,0.59
17,-1,685.14,174.69,83.37,61.78,0.96
17,-1,1003.24,165.56,30.80,16.52,0.63
18,-1,688.21,175.43,84.37,61.21,0.94
18,-1,1007.24,165.11,30.97,16.60,0.66
18,-1,869.81,170.54,35.45,13.42,0.58
18,-1,1.40,177.66,41.23,63.53,0.58
19,-1,691.68,176.55,85.28,61.74,0.90
19,-1,-0.21,180.51,103.77,56.68,0.89
19,-1,859.51,170.91,33.81,14.44,0.55
19,-1,1007.45,163.68,31.96,18.06,0.54
