0,-1,534.56,192.66,179.31,164.54,0.99
0,-1,407.47,173.66,130.19,95.88,0.98
0,-1,1055.49,150.00,146.42,42.67,0.90
0,-1,589.96,175.20,76.14,65.75,0.84
0,-1,233.83,193.80,65.48,21.51,0.76
0,-1,508.13,179.96,35.71,21.84,0.58
0,-1,354.36,188.44,49.35,17.57,0.53
0,-1,551.13,179.93,29.52,17.56,0.53
0,-1,26.40,200.69,91.14,29.78,0.50
1,-1,535.44,194.03,176.86,159.98,0.99
1,-1,412.24,174.07,125.77,94.41,0.98
1,-1,593.81,176.65,68.61,58.45,0.90
1,-1,1057.07,150.93,146.59,40.67,0.88
1,-1,26.25,199.57,91.20,31.40,0.79
1,-1,236.94,194.21,64.69,20.56,0.77
1,-1,551.00,180.35,27.62,17.38,0.71
1,-1,357.75,188.88,42.10,16.35,0.65
1,-1,502.34,180.66,40.86,22.33,0.60
2,-1,537.75,193.33,172.71,154.82,0.99
2,-1,417.04,174.00,122.01,93.11,0.98
2,-1,1057.29,150.79,146.51,40.99,0.90
2,-1,597.10,176.48,64.41,56.99,0.90
2,-1,27.19,199.48,89.56,31.56,0.79
2,-1,237.80,194.25,65.36,20.46,0.72
2,-1,503.07,180.75,37.03,22.40,0.64
2,-1,358.64,189.02,41.49,15.60,0.63
2,-1,548.70,179.77,29.22,18.24,0.57
3,-1,540.24,192.41,167.87,150.96,0.99
3,-1,419.70,173.99,120.35,91.05,0.98
3,-1,594.62,176.40,66.95,57.94,0.93
3,-1,1058.05,150.39,146.66,41.98,0.92
3,-1,28.22,198.44,88.20,31.21,0.77
3,-1,546.01,180.03,31.08,18.37,0.72
3,-1,243.41,194.60,62.68,19.52,0.67
3,-1,357.08,189.00,45.05,16.03,0.61
3,-1,498.07,178.56,41.57,24.42,0.54
4,-1,543.33,190.83,164.23,150.18,0.99
4,-1,423.84,174.61,118.03,89.05,0.98
4,-1,595.16,175.70,65.72,58.41,0.94
4,-1,1058.18,150.10,147.07,42.57,0.91
4,-1,28.98,198.60,86.84,30.54,0.81
4,-1,545.45,179.94,30.44,18.29,0.74
4,-1,250.19,194.89,57.06,18.30,0.67
4,-1,357.67,189.16,43.71,15.92,0.63
4,-1,499.54,178.87,37.70,23.46,0.54
5,-1,544.66,191.46,158.64,143.33,0.99
5,-1,425.73,173.60,116.55,88.26,0.98
5,-1,596.32,175.82,63.25,56.86,0.93
5,-1,1057.97,150.48,147.70,41.90,0.90
5,-1,33.14,198.76,83.76,29.97,0.80
5,-1,251.83,194.76,58.14,18.69,0.77
5,-1,358.44,188.55,45.67,16.68,0.66
5,-1,545.18,179.78,28.53,18.69,0.60
5,-1,499.33,178.46,36.84,24.03,0.41
6,-1,546.70,190.04,154.15,139.01,0.99
6,-1,429.58,174.28,113.62,86.23,0.98
6,-1,597.72,176.91,60.42,53.64,0.88
6,-1,1059.61,151.22,145.01,42.39,0.87
6,-1,254.01,195.03,56.07,18.43,0.74
6,-1,31.90,198.91,86.13,29.90,0.73
6,-1,541.85,179.71,31.59,19.48,0.72
6,-1,358.58,188.31,45.21,17.39,0.62
7,-1,547.22,190.00,151.69,136.14,0.99
7,-1,432.19,174.65,111.39,85.05,0.98
7,-1,1061.47,151.52,146.12,42.45,0.92
7,-1,597.22,176.47,61.34,54.83,0.91
7,-1,28.89,199.97,86.89,30.91,0.79
7,-1,258.45,195.20,53.12,18.86,0.79
7,-1,536.63,179.70,34.57,20.63,0.71
7,-1,357.25,188.78,44.29,18.11,0.59
8,-1,550.27,190.21,145.47,131.03,0.99
8,-1,435.57,176.22,108.52,82.79,0.97
8,-1,597.12,176.85,61.19,55.49,0.95
8,-1,1062.79,152.46,145.79,41.85,0.94
8,-1,28.60,200.83,84.83,30.79,0.84
8,-1,260.78,196.29,51.26,18.80,0.70
