0,-1,774.29,179.67,93.31,59.82,0.97
0,-1,397.40,170.12,49.59,31.15,0.91
0,-1,920.85,148.55,54.25,19.48,0.60
0,-1,547.95,172.97,23.00,15.18,0.53
0,-1,628.84,169.91,16.57,13.70,0.48
0,-1,1105.70,140.29,89.42,30.93,0.40
1,-1,772.13,178.40,92.55,59.25,0.92
1,-1,392.10,169.72,52.17,30.69,0.91
1,-1,546.77,171.39,22.56,15.58,0.66
1,-1,929.76,147.75,48.03,18.53,0.62
1,-1,1114.04,138.03,104.91,32.53,0.57
1,-1,628.30,168.00,17.18,14.45,0.51
2,-1,771.60,175.86,89.76,59.74,0.96
2,-1,386.81,166.81,53.01,32.81,0.85
2,-1,1130.47,136.75,103.41,33.27,0.65
2,-1,930.29,148.00,53.28,18.07,0.63
2,-1,628.30,167.53,17.28,14.14,0.59
2,-1,543.23,171.07,24.77,15.39,0.58
2,-1,851.64,151.62,62.57,22.41,0.52
2,-1,1172.21,136.86,65.23,36.50,0.44
3,-1,768.90,176.38,88.31,58.80,0.96
3,-1,380.57,167.74,55.76,33.21,0.87
3,-1,1144.31,137.82,90.37,33.64,0.82
3,-1,1188.13,139.81,48.61,35.57,0.72
3,-1,855.48,153.05,62.90,24.12,0.72
3,-1,934.36,148.24,54.57,18.70,0.68
3,-1,626.39,167.74,18.82,14.94,0.66
3,-1,539.75,171.93,24.77,16.42,0.61
3,-1,1110.17,141.22,80.60,26.97,0.54
3,-1,578.06,169.23,18.14,12.13,0.46
4,-1,765.61,179.27,86.71,57.04,0.95
4,-1,372.05,169.08,59.54,35.73,0.90
4,-1,624.99,169.84,18.75,15.57,0.79
4,-1,535.16,174.47,27.50,15.64,0.78
4,-1,1157.69,139.80,79.86,34.99,0.77
4,-1,943.88,150.65,49.43,18.01,0.70
4,-1,1195.83,140.86,42.26,35.44,0.67
4,-1,864.00,154.87,60.43,23.91,0.64
4,-1,574.97,172.14,18.58,12.16,0.61
4,-1,1119.37,143.55,79.29,28.14,0.54
4,-1,448.70,175.55,31.84,14.16,0.43
5,-1,761.65,180.51,85.44,53.95,0.91
5,-1,364.14,172.52,61.81,34.82,0.89
5,-1,861.11,155.73,68.60,26.44,0.69
5,-1,530.78,175.91,26.89,16.92,0.68
5,-1,1164.72,141.41,73.44,33.25,0.68
5,-1,443.31,177.36,33.97,14.40,0.67
5,-1,947.23,151.18,51.31,19.29,0.65
5,-1,623.68,171.09,18.93,15.51,0.61
5,-1,1126.26,143.36,80.27,28.98,0.56
5,-1,570.90,174.57,18.85,11.69,0.55
5,-1,1211.45,139.60,25.79,38.29,0.54
6,-1,758.09,178.97,84.00,52.89,0.91
6,-1,357.87,172.99,61.89,34.35,0.87
6,-1,865.70,154.19,71.93,29.21,0.75
6,-1,623.00,171.68,18.00,14.10,0.71
6,-1,527.18,175.63,26.53,17.63,0.71
6,-1,1181.20,141.27,55.87,33.03,0.67
6,-1,949.38,149.37,55.35,20.39,0.64
6,-1,570.15,174.64,18.15,11.70,0.62
6,-1,445.59,176.83,28.17,14.86,0.56
6,-1,1134.88,141.01,86.96,33.82,0.55
6,-1,1226.82,138.37,10.59,39.84,0.42
7,-1,350.16,171.04,62.88,36.51,0.92
7,-1,755.42,175.85,82.01,52.53,0.91
7,-1,870.39,151.15,72.04,29.12,0.81
7,-1,622.32,169.44,17.50,14.69,0.75
7,-1,1204.49,135.83,30.37,36.86,0.72
7,-1,522.40,173.79,27.76,18.05,0.68
7,-1,951.59,146.66,57.57,21.34,0.67
7,-1,445.51,174.13,27.57,16.97,0.63
7,-1,562.35,172.75,20.97,13.05,0.63
7,-1,1145.16,137.49,89.36,32.71,0.52
8,-1,751.97,172.72,81.07,51.23,0.89
8,-1,341.99,168.82,66.68,38.10,0.86
8,-1,879.61,148.02,67.47,27.16,0.83
8,-1,621.71,167.33,17.47,14.95,0.80
8,-1,518.73,171.77,27.21,18.63,0.76
8,-1,561.96,171.75,20.14,12.24,0.70
8,-1,443.18,173.56,27.86,15.17,0.62
8,-1,961.72,143.39,59.92,20.95,0.60
8,-1,1164.70,133.23,72.99,35.18,0.59
8,-1,1212.05,131.74,25.81,38.67,0.49
8,-1,592.00,168.37,15.46,11.72,0.42
8,-1,1059.33,137.73,67.58,25.35,0.42
8,-1,1036.63,138.95,66.63,23.65,0.42
9,-1,334.49,165.79,66.17,39.64,0.93
9,-1,748.76,170.82,79.61,49.86,0.84
9,-1,880.81,145.59,75.43,27.32,0.75
9,-1,964.28,140.07,62.67,22.94,0.74
9,-1,620.88,165.22,17.55,15.11,0.73
9,-1,513.59,168.74,27.74,20.54,0.64
9,-1,443.37,173.90,25.90,13.09,0.63
9,-1,1178.64,130.88,60.86,38.23,0.60
9,-1,559.05,170.06,19.09,12.32,0.58
9,-1,1068.34,135.01,71.46,25.32,0.56
9,-1,588.65,167.30,14.85,11.17,0.55
9,-1,1045.35,138.76,64.39,20.81,0.54
9,-1,1227.19,128.99,10.17,42.89,0.44
9,-1,680.24,163.82,19.59,9.87,0.41
10,-1,746.32,169.24,77.24,48.99,0.94
10,-1,325.86,165.35,67.89,39.25,0.91
10,-1,508.14,168.40,29.03,20.78,0.79
10,-1,1077.08,133.75,70.04,25.83,0.76
10,-1,887.96,145.20,74.76,26.14,0.76
10,-1,975.89,140.11,56.48,20.98,0.75
10,-1,550.38,167.90,21.34,13.73,0.72
10,-1,1185.16,128.47,56.31,44.82,0.61
10,-1,618.19,163.66,19.74,15.89,0.59
10,-1,439.62,173.35,27.01,13.53,0.51
10,-1,1051.89,136.71,65.12,22.31,0.47
10,-1,676.61,162.83,22.01,11.25,0.41
10,-1,1102.06,135.25,97.58,30.07,0.56
10,-1,1136.51,134.31,98.35,34.44,0.53
11,-1,743.68,168.96,75.72,49.27,0.96
11,-1,318.28,165.56,71.46,39.94,0.87
11,-1,1150.58,132.97,86.82,37.14,0.75
11,-1,891.13,144.57,78.71,28.35,0.74
11,-1,618.22,164.32,19.57,16.52,0.69
11,-1,545.81,167.91,20.79,14.67,0.68
11,-1,435.47,173.50,32.34,13.96,0.68
11,-1,503.93,169.59,29.53,21.20,0.67
11,-1,979.96,140.44,54.82,21.56,0.66
