0,-1,483.44,172.43,179.69,68.02,0.96
0,-1,1190.52,158.41,46.67,61.73,0.78
0,-1,1.67,191.40,46.08,65.89,0.67
1,-1,539.95,176.07,174.48,63.06,0.94
1,-1,1.59,192.06,94.88,63.69,0.93
2,-1,1.34,187.45,148.64,71.67,0.96
2,-1,597.97,173.45,173.22,64.96,0.95
3,-1,650.26,170.60,179.13,66.71,0.97
3,-1,2.49,187.09,201.66,72.08,0.96
4,-1,705.32,169.50,177.99,64.43,0.97
4,-1,42.18,185.15,214.15,71.28,0.96
5,-1,755.74,168.24,185.09,65.41,0.98
5,-1,95.27,184.79,210.51,68.59,0.94
6,-1,808.99,166.08,187.15,64.15,0.97
6,-1,155.02,183.00,207.31,68.11,0.96
7,-1,861.26,163.98,191.28,64.33,0.96
7,-1,203.70,182.65,217.40,66.76,0.93
8,-1,909.11,163.51,197.02,64.95,0.95
8,-1,263.60,178.88,197.80,69.36,0.92
9,-1,963.98,160.42,196.02,66.07,0.95
9,-1,316.35,177.40,201.25,72.10,0.94
10,-1,350.79,176.31,225.71,71.13,0.93
10,-1,1017.80,159.04,204.21,68.08,0.91
11,-1,428.96,173.30,192.86,70.94,0.97
11,-1,1067.07,157.18,173.91,70.37,0.95
12,-1,481.66,173.83,188.74,68.30,0.97
12,-1,1116.34,155.34,125.22,69.00,0.93
13,-1,534.69,174.60,185.88,66.25,0.93
13,-1,1172.37,152.38,66.21,67.74,0.82
14,-1,589.11,172.53,184.07,66.45,0.96
14,-1,1227.08,139.51,11.50,83.98,0.42
14,-1,0.42,202.56,12.69,75.24,0.44
15,-1,640.42,168.75,189.88,70.06,0.97
15,-1,-0.14,198.14,41.93,84.14,0.73
16,-1,695.02,166.84,187.81,69.07,0.96
16,-1,-1.73,190.25,62.13,98.80,0.85
17,-1,743.17,166.84,195.74,67.58,0.96
17,-1,-1.99,182.21,84.06,107.75,0.86
18,-1,794.88,163.62,199.35,69.09,0.96
18,-1,-1.44,180.74,92.86,111.46,0.87
19,-1,843.88,161.65,202.78,69.31,0.97
19,-1,-2.77,180.54,109.01,118.20,0.92
20,-1,895.76,159.38,206.98,70.13,0.95
20,-1,-1.60,178.73,117.15,123.69,0.94
21,-1,945.52,158.61,208.18,70.41,0.95
21,-1,-2.05,183.28,131.88,120.81,0.92
21,-1,-1.55,188.57,140.69,71.89,0.88
22,-1,-2.54,179.31,141.04,130.03,0.95
22,-1,17.92,192.82,176.86,61.80,0.88
22,-1,991.43,157.66,210.48,70.08,0.85
23,-1,-4.33,178.79,151.09,136.39,0.97
23,-1,1043.18,157.56,199.78,71.28,0.95
23,-1,72.96,191.24,177.16,60.28,0.90
24,-1,144.50,190.81,155.93,57.69,0.96
24,-1,-3.78,179.31,151.33,137.00,0.96
24,-1,1094.08,158.64,143.71,67.69,0.93
25,-1,-3.06,175.82,155.78,151.94,0.97
25,-1,201.70,189.23,151.77,57.18,0.94
