0,-1,679.64,167.36,234.50,79.33,0.93
0,-1,987.12,163.35,157.08,46.73,0.81
0,-1,932.89,164.63,125.75,38.14,0.80
0,-1,449.89,166.07,34.46,24.83,0.69
0,-1,480.47,167.20,22.03,16.08,0.45
1,-1,719.91,169.21,224.47,78.93,0.92
1,-1,989.45,163.39,151.71,46.26,0.92
1,-1,932.81,165.23,126.10,37.25,0.86
1,-1,449.40,165.92,35.65,24.88,0.75
1,-1,481.56,167.63,19.16,15.50,0.71
2,-1,757.32,170.10,219.19,78.24,0.92
2,-1,989.67,163.57,151.98,45.88,0.90
2,-1,938.74,165.37,116.45,36.94,0.80
2,-1,481.47,167.51,19.35,15.93,0.75
2,-1,449.57,165.67,35.15,25.22,0.73
3,-1,788.67,170.55,232.48,77.01,0.89
3,-1,982.08,164.71,158.38,44.84,0.75
3,-1,481.14,167.79,19.41,15.64,0.74
3,-1,449.96,165.58,34.29,25.14,0.70
3,-1,935.87,164.36,128.41,39.49,0.56
4,-1,831.43,172.06,208.03,73.37,0.86
4,-1,481.30,167.67,19.17,15.67,0.75
4,-1,973.92,164.23,167.76,45.22,0.74
4,-1,449.82,165.62,34.47,25.07,0.68
5,-1,870.24,170.90,230.20,75.77,0.87
5,-1,481.27,167.66,19.05,15.52,0.74
5,-1,977.19,164.41,160.83,46.40,0.72
5,-1,448.45,165.20,35.50,25.65,0.65
6,-1,905.43,165.23,243.86,82.72,0.84
6,-1,480.94,167.12,19.83,16.10,0.72
6,-1,448.52,165.38,35.22,25.38,0.68
6,-1,922.63,159.44,216.17,62.87,0.49
7,-1,942.41,169.42,260.55,81.90,0.81
7,-1,480.74,167.13,19.94,16.10,0.73
7,-1,448.25,165.22,35.83,25.67,0.67
7,-1,957.85,163.36,176.75,61.55,0.50
7,-1,930.21,165.05,124.75,38.15,0.46
8,-1,924.20,163.74,128.23,39.24,0.88
8,-1,997.32,169.73,227.29,88.40,0.79
8,-1,480.81,167.09,19.69,16.08,0.72
8,-1,978.82,164.97,150.36,51.09,0.71
8,-1,448.37,165.20,35.58,25.79,0.68
9,-1,921.00,164.66,127.70,38.16,0.91
9,-1,982.97,165.12,148.62,50.07,0.85
9,-1,1010.38,170.23,217.46,80.34,0.85
9,-1,480.82,167.18,19.65,15.97,0.73
9,-1,448.51,165.13,35.31,25.83,0.67
10,-1,918.97,164.80,123.51,37.64,0.92
10,-1,1066.61,169.82,157.29,80.11,0.83
10,-1,972.78,164.52,154.30,46.30,0.83
10,-1,480.94,167.38,19.41,15.81,0.73
10,-1,448.61,165.21,35.10,25.80,0.68
11,-1,963.43,161.51,158.44,50.42,0.94
11,-1,914.11,165.02,120.95,36.96,0.89
11,-1,1109.21,172.16,110.87,82.06,0.78
11,-1,481.08,167.37,19.28,15.80,0.74
11,-1,448.56,165.14,35.12,25.97,0.71
12,-1,953.81,161.07,163.08,50.77,0.95
12,-1,909.32,164.81,126.32,37.79,0.91
12,-1,480.83,167.32,19.50,15.94,0.73
12,-1,448.62,165.19,34.94,25.88,0.72
12,-1,1126.18,166.40,93.07,42.08,0.47
13,-1,952.64,161.28,154.37,49.99,0.92
13,-1,903.45,164.80,123.68,37.51,0.91
13,-1,1124.25,165.67,95.33,42.60,0.76
13,-1,481.05,167.23,19.13,15.93,0.73
13,-1,448.48,165.26,35.31,25.81,0.70
14,-1,945.58,162.54,153.37,47.88,0.93
14,-1,895.92,164.91,122.78,37.56,0.92
14,-1,1118.49,165.87,100.99,41.89,0.83
14,-1,480.82,167.13,19.41,16.03,0.71
14,-1,448.32,165.19,35.66,25.96,0.70
15,-1,943.23,164.62,146.15,45.23,0.92
15,-1,887.75,164.81,126.40,37.89,0.91
15,-1,1116.54,165.69,102.66,41.83,0.86
15,-1,480.31,167.00,20.08,16.35,0.69
