0,-1,370.88,168.57,118.53,87.61,0.97
1,-1,391.24,169.27,106.55,79.41,0.97
2,-1,407.67,171.03,96.85,73.92,0.96
3,-1,423.52,172.51,85.81,67.35,0.89
4,-1,435.30,172.65,77.91,62.59,0.93
5,-1,445.84,172.21,72.73,57.73,0.94
6,-1,453.51,170.54,68.87,55.70,0.90
7,-1,462.91,171.66,64.20,51.45,0.94
8,-1,470.01,171.94,59.92,48.19,0.89
9,-1,477.80,171.97,56.42,45.19,0.88
10,-1,484.30,172.04,52.73,42.79,0.92
11,-1,489.23,171.91,51.77,41.09,0.90
12,-1,495.05,172.56,48.76,38.87,0.78
13,-1,500.09,172.06,45.41,37.36,0.82
14,-1,505.27,172.86,42.76,35.14,0.87
15,-1,509.27,173.52,40.74,32.84,0.90
16,-1,513.03,172.49,40.51,32.32,0.89
17,-1,517.23,173.09,37.83,30.08,0.75
17,-1,462.62,172.88,17.47,11.06,0.43
17,-1,493.08,173.33,17.30,10.59,0.42
18,-1,519.96,173.09,36.89,30.11,0.81
18,-1,456.58,172.85,20.02,11.81,0.61
18,-1,490.32,173.44,18.51,11.06,0.56
19,-1,523.21,174.01,34.34,28.15,0.75
19,-1,449.20,172.75,21.66,13.05,0.58
20,-1,524.69,174.58,33.75,27.29,0.83
20,-1,440.93,174.61,21.64,13.02,0.71
20,-1,480.51,174.28,18.61,12.43,0.50
21,-1,526.50,175.64,32.53,26.06,0.78
21,-1,430.32,175.56,22.37,13.88,0.70
21,-1,476.50,174.91,19.97,12.01,0.70
22,-1,528.84,175.65,30.63,25.36,0.78
22,-1,470.88,175.54,19.46,11.50,0.63
22,-1,417.91,175.63,24.80,14.29,0.54
23,-1,464.50,175.17,21.62,12.74,0.79
23,-1,530.49,175.43,30.29,25.09,0.72
23,-1,403.96,175.00,26.63,15.93,0.69
24,-1,532.57,174.48,28.26,24.14,0.75
24,-1,387.10,174.89,30.06,18.54,0.71
24,-1,457.81,175.02,22.48,13.99,0.69
25,-1,451.04,174.40,23.87,15.92,0.77
25,-1,533.88,174.49,27.87,23.40,0.75
25,-1,368.26,174.80,33.20,20.31,0.67
26,-1,534.97,174.33,27.59,22.65,0.85
26,-1,344.44,175.72,36.42,21.08,0.80
26,-1,443.52,174.55,23.84,16.30,0.75
27,-1,535.67,174.46,26.83,21.87,0.85
27,-1,308.69,174.86,45.32,26.87,0.83
27,-1,433.81,174.40,26.36,17.32,0.59
28,-1,269.41,174.35,52.19,30.02,0.86
28,-1,537.25,174.22,26.18,20.57,0.74
28,-1,422.64,174.06,28.46,18.27,0.62
29,-1,215.20,174.45,63.17,34.84,0.81
29,-1,538.84,174.24,25.66,20.45,0.66
29,-1,410.94,174.92,29.35,18.23,0.62
30,-1,129.54,173.49,94.37,45.00,0.86
30,-1,539.63,174.34,24.98,20.00,0.71
30,-1,394.83,174.81,32.22,20.53,0.70
31,-1,10.54,173.64,130.85,54.24,0.93
31,-1,376.30,175.09,36.41,20.86,0.85
31,-1,540.71,174.34,24.28,19.95,0.75
32,-1,541.62,174.51,23.40,19.72,0.76
32,-1,353.27,175.30,41.19,23.39,0.72
33,-1,323.34,174.33,49.45,29.40,0.86
33,-1,542.66,174.49,22.94,19.25,0.63
34,-1,284.52,174.15,62.54,33.10,0.83
34,-1,543.25,174.06,22.58,18.26,0.50
35,-1,232.29,174.54,81.23,38.88,0.90
35,-1,544.40,174.99,22.17,18.19,0.43
36,-1,160.78,174.55,103.45,44.52,0.89
36,-1,544.66,175.06,21.98,17.97,0.47
37,-1,56.87,174.42,139.06,53.51,0.95
37,-1,545.32,174.30,20.88,16.92,0.69
38,-1,3.09,172.63,89.13,65.68,0.89
38,-1,545.68,173.79,20.62,16.71,0.78
39,-1,546.26,173.94,19.93,15.84,0.79
40,-1,546.37,174.20,19.56,15.44,0.78
40,-1,502.33,170.68,21.76,13.99,0.42
41,-1,546.98,174.50,18.59,15.01,0.78
41,-1,499.25,170.92,23.24,13.50,0.71
42,-1,547.39,174.64,18.28,14.71,0.79
42,-1,494.82,170.78,24.26,13.64,0.68
43,-1,547.30,174.58,18.20,14.89,0.79
43,-1,489.64,170.31,26.17,15.41,0.70
43,-1,298.39,150.60,65.78,48.09,0.74
44,-1,547.31,174.86,18.34,14.70,0.78
44,-1,483.66,170.02,24.97,16.77,0.62
44,-1,259.92,154.84,66.15,45.28,0.44
45,-1,547.59,174.85,17.94,14.49,0.78
45,-1,478.76,170.00,24.96,15.04,0.59
46,-1,547.86,174.86,17.60,14.11,0.78
46,-1,472.24,169.75,22.39,17.24,0.75
47,-1,547.95,174.80,17.35,13.64,0.79
47,-1,463.73,169.80,23.68,17.66,0.78
48,-1,548.20,174.44,16.53,13.53,0.78
48,-1,452.15,170.36,25.58,16.93,0.69
49,-1,548.20,174.43,16.26,13.18,0.76
49,-1,438.73,169.98,29.57,20.63,0.63
50,-1,422.54,168.77,35.53,23.24,0.76
50,-1,548.31,174.22,16.17,13.15,0.74
51,-1,404.16,168.87,40.20,24.69,0.85
51,-1,548.92,175.29,15.01,11.94,0.78
51,-1,5.61,189.99,171.16,177.71,0.53
52,-1,-3.01,118.65,288.82,250.58,0.89
52,-1,549.57,175.69,14.14,11.46,0.78
52,-1,379.12,168.36,46.44,29.21,0.78
53,-1,1.45,126.12,342.55,242.94,0.95
53,-1,348.70,168.45,51.72,32.20,0.86
