0,-1,840.06,172.03,196.08,159.55,0.98
0,-1,716.88,179.69,130.14,51.99,0.96
0,-1,13.20,176.72,195.22,71.46,0.41
1,-1,841.42,172.34,185.23,157.68,0.98
1,-1,691.25,180.21,132.97,51.37,0.93
2,-1,834.84,172.16,180.52,157.93,0.98
2,-1,660.91,180.62,132.77,51.18,0.94
3,-1,826.13,171.73,176.86,158.40,0.97
3,-1,632.17,180.64,130.29,50.46,0.92
4,-1,821.56,171.12,169.01,153.70,0.98
4,-1,600.07,178.81,131.45,51.28,0.94
5,-1,812.01,169.01,164.77,150.79,0.98
5,-1,567.00,177.27,134.58,50.18,0.90
6,-1,797.77,168.34,164.08,149.69,0.98
6,-1,532.44,176.26,134.73,49.80,0.95
6,-1,1161.27,174.03,79.98,37.82,0.52
7,-1,785.67,167.82,162.36,145.69,0.98
7,-1,502.74,176.26,130.32,49.51,0.94
7,-1,1133.57,173.84,95.97,36.94,0.72
8,-1,769.76,168.41,158.18,144.22,0.98
8,-1,466.72,176.11,132.11,49.15,0.90
8,-1,1103.96,174.46,86.39,32.19,0.65
9,-1,749.69,168.30,159.64,143.28,0.98
9,-1,428.43,176.35,133.52,49.16,0.94
9,-1,1074.77,174.25,89.38,32.20,0.82
10,-1,727.29,167.97,162.49,144.69,0.99
10,-1,384.60,176.49,142.65,50.64,0.92
10,-1,1046.68,176.32,85.19,31.31,0.77
11,-1,699.50,169.72,166.84,141.99,0.98
11,-1,344.29,176.62,147.73,54.95,0.91
11,-1,1019.76,178.95,81.34,30.72,0.83
12,-1,671.91,170.42,173.61,145.88,0.99
12,-1,306.81,178.05,150.01,55.50,0.94
12,-1,992.37,181.50,78.81,31.81,0.86
13,-1,643.78,172.48,176.00,142.78,0.99
13,-1,262.23,178.38,153.45,55.51,0.90
13,-1,968.18,183.50,75.65,30.26,0.74
14,-1,613.42,172.86,181.30,142.15,0.99
14,-1,211.83,178.58,162.31,58.89,0.93
14,-1,944.37,185.34,70.44,29.36,0.88
15,-1,581.81,172.35,184.71,142.43,0.98
15,-1,158.98,177.14,173.46,62.72,0.93
15,-1,920.44,184.81,70.89,29.90,0.86
16,-1,551.37,171.79,189.06,142.45,0.98
16,-1,104.57,179.27,182.68,60.13,0.94
16,-1,897.29,183.53,71.90,29.80,0.88
17,-1,519.32,171.10,192.68,139.48,0.98
17,-1,28.18,176.44,218.21,64.47,0.93
17,-1,878.28,183.55,69.59,29.50,0.88
18,-1,490.07,170.84,195.53,139.89,0.98
18,-1,0.73,176.55,195.36,66.84,0.95
18,-1,859.71,182.08,68.62,30.05,0.94
19,-1,460.84,170.35,198.47,140.46,0.98
19,-1,1.49,176.91,148.31,70.31,0.94
19,-1,844.75,181.00,67.61,29.95,0.90
20,-1,431.70,169.63,203.62,140.70,0.98
20,-1,2.73,170.41,99.50,76.81,0.91
20,-1,831.71,179.95,68.84,29.20,0.77
20,-1,1034.80,190.01,75.79,27.41,0.42
21,-1,403.81,170.25,205.87,139.10,0.98
21,-1,822.29,179.02,68.55,30.88,0.88
21,-1,0.43,174.64,56.67,75.32,0.82
21,-1,1023.51,190.39,83.44,26.66,0.63
22,-1,378.67,170.01,208.06,140.67,0.98
22,-1,813.74,178.84,70.70,31.61,0.87
22,-1,1015.81,190.56,83.98,26.52,0.75
22,-1,0.19,182.21,18.59,61.22,0.47
22,-1,1066.25,192.85,77.37,25.62,0.45
23,-1,350.39,170.20,212.56,139.77,0.98
23,-1,809.23,179.04,72.18,31.28,0.86
23,-1,1012.93,191.50,80.64,26.04,0.74
23,-1,1068.17,194.13,72.50,26.51,0.72
24,-1,323.88,170.37,218.58,139.55,0.98
24,-1,805.47,178.45,71.31,32.19,0.90
24,-1,1010.31,191.45,77.60,26.28,0.78
24,-1,1062.19,194.41,75.08,26.14,0.73
25,-1,298.30,169.03,223.25,142.05,0.98
25,-1,803.94,178.94,70.46,30.87,0.88
25,-1,1008.34,191.18,76.03,26.05,0.77
25,-1,1058.09,194.13,77.92,26.46,0.70
26,-1,273.50,170.48,226.27,145.45,0.98
26,-1,804.29,178.68,70.61,31.27,0.91
26,-1,1062.74,192.85,75.57,26.27,0.81
26,-1,1013.66,190.86,71.89,26.27,0.80
27,-1,245.78,171.15,235.21,146.99,0.98
27,-1,806.34,178.26,72.63,32.23,0.81
27,-1,1066.28,192.25,76.89,27.10,0.81
27,-1,1019.57,189.97,68.98,27.43,0.54
28,-1,223.84,173.06,239.66,148.87,0.98
28,-1,810.11,178.56,73.59,32.26,0.86
28,-1,1073.46,192.65,77.61,26.89,0.74
28,-1,1031.69,191.52,68.10,25.52,0.64
29,-1,200.14,173.03,248.43,150.91,0.99
29,-1,815.12,179.82,75.77,32.90,0.89
29,-1,1086.17,195.29,74.24,26.03,0.79
29,-1,1040.12,193.34,66.60,25.10,0.64
29,-1,1219.71,190.40,16.56,30.24,0.41
30,-1,177.46,174.61,254.01,154.34,0.99
30,-1,821.39,181.39,78.58,33.61,0.90
30,-1,1096.35,196.50,77.93,26.59,0.76
30,-1,1043.91,194.79,74.03,25.72,0.69
30,-1,1226.75,192.42,12.55,32.10,0.58
31,-1,157.25,178.47,255.78,153.85,0.99
31,-1,831.43,183.24,77.35,33.32,0.85
31,-1,1112.68,198.11,76.88,27.09,0.76
31,-1,1054.16,194.23,75.72,28.15,0.70
32,-1,135.73,178.12,261.15,156.12,0.98
32,-1,841.52,183.74,80.08,33.93,0.86
32,-1,1066.82,194.58,83.92,29.71,0.84
32,-1,1129.36,198.25,80.26,28.04,0.75
33,-1,118.91,180.91,263.94,156.99,0.98
33,-1,854.40,184.17,82.23,34.46,0.93
33,-1,1145.86,198.54,87.39,28.87,0.79
33,-1,1089.10,197.95,84.14,27.83,0.71
34,-1,103.82,182.03,268.46,161.12,0.98
34,-1,868.58,184.10,85.98,36.23,0.87
34,-1,1107.90,197.24,86.43,29.35,0.77
34,-1,1163.52,198.94,76.18,28.84,0.56
35,-1,89.32,182.31,268.36,161.32,0.99
35,-1,886.73,183.99,88.69,37.00,0.83
35,-1,1132.48,196.44,90.61,30.89,0.76
35,-1,1197.52,197.76,39.95,30.68,0.63
36,-1,74.68,182.32,273.36,161.55,0.98
36,-1,907.65,185.18,88.65,36.66,0.89
36,-1,1163.18,196.55,74.82,32.19,0.81
37,-1,64.17,183.43,271.80,159.30,0.98
37,-1,929.46,184.61,92.12,37.76,0.91
37,-1,1195.13,196.64,42.60,31.33,0.72
38,-1,56.01,185.72,272.08,155.88,0.98
38,-1,954.65,184.64,95.43,38.37,0.93
38,-1,1227.37,194.81,11.30,35.93,0.47
39,-1,45.30,184.76,278.22,158.29,0.98
39,-1,982.34,184.52,98.12,39.94,0.95
40,-1,36.03,186.35,280.95,161.07,0.98
40,-1,1009.45,184.89,105.76,41.39,0.94
41,-1,29.09,187.21,280.30,159.75,0.98
41,-1,1039.97,184.95,111.76,41.82,0.95
42,-1,28.86,188.43,279.55,158.02,0.98
42,-1,1075.87,183.56,116.55,43.80,0.93
43,-1,27.99,187.52,280.67,158.75,0.98
43,-1,1113.42,182.55,123.83,45.75,0.92
44,-1,29.10,185.74,279.09,161.21,0.98
44,-1,1156.23,181.00,84.99,49.26,0.89
44,-1,-0.88,184.40,13.42,32.37,0.53
44,-1,12.19,186.41,48.16,22.98,0.49
45,-1,30.65,186.58,277.24,160.25,0.98
45,-1,1208.86,186.98,30.15,43.34,0.76
45,-1,2.02,187.11,47.69,25.52,0.75
45,-1,45.99,185.64,50.33,22.84,0.69
