0,-1,486.08,168.56,23.29,12.50,0.54
1,-1,482.67,168.25,25.80,13.27,0.57
2,-1,481.29,168.12,25.78,14.06,0.54
3,-1,478.16,170.57,26.98,13.03,0.69
4,-1,477.42,171.70,25.77,13.95,0.65
5,-1,473.08,171.06,28.09,13.73,0.68
6,-1,465.75,170.19,33.53,14.23,0.69
7,-1,460.92,170.43,36.80,13.70,0.64
8,-1,470.23,170.85,25.18,13.87,0.57
8,-1,453.99,169.73,20.14,13.44,0.55
9,-1,467.61,171.43,24.77,13.80,0.68
9,-1,449.60,170.44,20.93,13.57,0.64
10,-1,464.74,171.29,28.41,14.69,0.70
10,-1,443.29,169.61,20.48,14.76,0.57
11,-1,458.36,169.63,36.37,14.78,0.64
11,-1,438.39,166.63,25.11,15.51,0.57
12,-1,433.30,167.14,23.56,15.38,0.67
12,-1,460.13,169.33,36.03,15.40,0.62
13,-1,461.02,170.09,34.54,15.61,0.75
13,-1,428.13,166.84,23.63,16.80,0.59
14,-1,459.30,168.32,40.75,16.35,0.73
14,-1,423.91,166.42,22.54,15.87,0.63
15,-1,418.03,165.79,23.84,16.44,0.67
15,-1,458.91,167.94,43.37,16.92,0.60
16,-1,460.24,169.91,45.68,17.45,0.78
16,-1,414.02,168.34,24.65,17.41,0.63
17,-1,462.51,172.47,49.23,19.25,0.82
17,-1,409.20,172.52,24.90,17.40,0.76
18,-1,403.94,173.22,26.54,17.80,0.76
18,-1,464.30,173.34,51.84,19.67,0.66
19,-1,400.64,172.37,27.21,18.49,0.75
19,-1,469.01,172.73,57.58,20.36,0.73
20,-1,474.81,172.64,53.67,19.79,0.75
20,-1,398.02,172.17,28.02,18.59,0.67
21,-1,481.23,171.93,57.45,21.04,0.84
21,-1,395.25,172.13,30.48,17.72,0.73
22,-1,490.14,170.83,58.49,22.32,0.80
22,-1,394.27,171.46,32.13,18.73,0.74
23,-1,503.14,171.32,55.94,20.99,0.74
23,-1,394.28,171.01,32.75,19.56,0.68
24,-1,509.01,172.86,65.12,22.56,0.72
24,-1,395.74,171.94,32.72,20.93,0.71
25,-1,395.41,171.59,37.18,21.89,0.79
25,-1,530.67,173.12,57.99,22.25,0.71
26,-1,397.97,170.65,39.76,21.71,0.84
26,-1,547.63,170.96,59.97,23.61,0.77
27,-1,564.27,171.07,62.21,23.07,0.83
27,-1,400.36,170.21,44.01,23.63,0.77
28,-1,583.24,173.37,65.06,24.56,0.85
28,-1,404.97,173.34,45.77,23.29,0.76
29,-1,408.97,173.95,49.61,24.71,0.82
29,-1,597.05,174.55,69.55,24.72,0.72
30,-1,622.49,172.88,69.18,26.46,0.85
30,-1,413.03,173.47,53.02,25.13,0.84
31,-1,417.76,171.34,55.60,27.28,0.84
31,-1,644.43,171.60,71.30,27.24,0.81
32,-1,422.69,171.28,59.25,27.25,0.88
32,-1,668.01,170.87,72.30,27.62,0.85
33,-1,427.23,171.01,63.62,27.89,0.86
33,-1,691.56,169.90,74.56,28.78,0.77
34,-1,433.77,170.28,68.22,29.25,0.90
34,-1,715.92,169.39,78.33,29.47,0.84
35,-1,439.14,170.12,72.07,30.68,0.92
35,-1,741.36,169.94,79.37,29.23,0.83
36,-1,444.62,168.66,78.01,32.84,0.92
36,-1,769.74,169.57,79.70,30.14,0.86
37,-1,450.49,167.96,90.16,34.51,0.91
37,-1,798.40,169.20,82.17,31.40,0.88
38,-1,459.63,167.63,87.03,35.92,0.92
38,-1,828.96,168.77,83.44,31.11,0.85
39,-1,467.36,167.29,92.78,37.98,0.92
39,-1,860.90,168.08,84.49,32.12,0.83
40,-1,477.00,165.83,104.31,40.30,0.92
40,-1,891.13,164.76,90.83,35.05,0.91
41,-1,487.47,165.11,107.51,41.15,0.93
41,-1,926.82,164.43,89.56,34.55,0.92
42,-1,499.10,162.99,114.17,43.85,0.93
42,-1,961.28,163.17,93.17,34.61,0.90
43,-1,507.20,161.73,124.28,46.25,0.93
43,-1,996.95,161.37,96.34,35.29,0.83
44,-1,1032.50,160.25,95.89,36.72,0.91
44,-1,508.44,160.10,144.83,49.78,0.89
45,-1,538.51,159.07,130.33,50.71,0.94
45,-1,1066.66,159.26,98.07,36.32,0.93
46,-1,550.80,158.09,138.39,52.74,0.91
46,-1,1099.70,156.80,100.17,36.66,0.82
47,-1,565.90,157.29,144.64,54.26,0.94
47,-1,1129.95,155.42,98.42,36.29,0.87
48,-1,579.04,154.30,149.49,57.16,0.93
48,-1,1157.86,151.50,79.39,38.42,0.92
49,-1,594.84,153.13,151.17,59.50,0.90
49,-1,1179.65,148.92,60.88,39.61,0.81
50,-1,607.67,153.03,162.07,62.51,0.95
50,-1,1203.17,146.60,35.88,37.60,0.84
51,-1,623.21,152.28,168.35,64.62,0.95
51,-1,1219.52,141.02,19.89,41.98,0.63
52,-1,638.75,151.01,170.42,66.33,0.96
52,-1,1231.29,129.93,8.35,49.46,0.42
53,-1,654.11,148.47,176.72,68.12,0.95
54,-1,671.36,146.28,176.64,69.12,0.94
55,-1,687.97,142.78,180.38,72.31,0.96
55,-1,1212.84,115.41,25.37,29.50,0.59
56,-1,702.67,141.49,183.83,74.47,0.94
56,-1,1180.04,114.12,56.04,28.61,0.81
57,-1,718.89,140.50,182.57,75.80,0.95
57,-1,1145.02,114.33,59.58,27.94,0.84
58,-1,733.06,138.91,183.52,76.70,0.97
58,-1,1110.03,113.77,58.47,28.01,0.80
59,-1,750.05,134.95,178.57,79.62,0.96
59,-1,1073.58,114.61,60.98,28.06,0.80
60,-1,763.21,133.81,175.42,78.51,0.96
60,-1,1037.63,116.47,56.86,27.08,0.83
60,-1,1233.08,103.59,6.68,39.54,0.41
61,-1,775.75,133.45,168.18,78.76,0.98
61,-1,999.45,118.42,60.29,27.69,0.81
61,-1,1217.73,108.26,21.10,28.76,0.77
62,-1,785.54,133.81,162.49,77.95,0.97
62,-1,960.73,121.09,61.10,29.65,0.86
62,-1,1201.51,106.94,35.53,31.60,0.77
63,-1,794.63,134.08,155.11,77.77,0.97
63,-1,920.02,124.20,65.11,30.58,0.86
63,-1,1178.05,110.31,47.35,28.92,0.69
64,-1,801.71,133.71,148.28,79.59,0.98
64,-1,1155.14,116.54,39.51,26.80,0.73
64,-1,878.03,130.88,64.35,29.45,0.64
65,-1,805.29,135.92,141.19,78.32,0.98
65,-1,1128.32,120.99,38.69,26.16,0.78
66,-1,807.32,139.12,134.34,77.58,0.98
66,-1,1100.80,126.13,38.36,25.78,0.87
66,-1,798.94,139.90,81.72,37.45,0.60
67,-1,806.43,142.64,128.69,76.36,0.98
67,-1,758.78,146.33,68.49,31.64,0.90
67,-1,1073.16,131.57,36.13,23.92,0.79
