0,-1,1115.01,187.77,106.71,36.95,0.86
0,-1,875.29,182.41,71.45,34.23,0.83
0,-1,606.65,175.37,27.73,24.89,0.81
0,-1,974.32,184.72,98.22,36.33,0.78
0,-1,922.52,184.64,71.98,33.88,0.42
1,-1,1114.92,187.76,106.38,37.43,0.90
1,-1,873.78,182.89,72.00,33.26,0.85
1,-1,606.62,175.64,27.61,24.55,0.80
1,-1,981.33,184.10,90.34,37.25,0.79
1,-1,922.05,184.25,79.02,34.55,0.77
2,-1,1115.38,187.80,106.47,37.50,0.90
2,-1,873.28,182.93,72.86,33.22,0.86
2,-1,923.38,183.94,84.96,36.32,0.81
2,-1,606.42,175.59,28.01,24.75,0.79
2,-1,986.34,183.50,80.49,38.55,0.72
3,-1,1115.00,188.04,106.59,37.06,0.90
3,-1,928.50,183.62,80.81,37.55,0.86
3,-1,873.77,182.82,72.10,33.50,0.83
3,-1,606.14,175.66,28.11,24.60,0.74
3,-1,987.90,185.27,77.19,35.02,0.69
4,-1,1114.96,187.83,107.15,37.44,0.90
4,-1,928.48,183.55,81.89,37.90,0.89
4,-1,873.36,182.87,72.65,33.41,0.85
4,-1,988.11,184.61,76.64,35.17,0.75
4,-1,606.08,175.64,28.19,24.56,0.74
5,-1,1114.74,188.09,107.39,37.23,0.90
5,-1,928.58,183.85,81.36,37.24,0.88
5,-1,873.37,182.97,72.59,33.19,0.86
5,-1,986.89,185.02,80.23,35.72,0.79
5,-1,606.15,175.52,28.04,24.67,0.74
5,-1,579.22,176.32,21.36,19.21,0.53
6,-1,1114.92,188.05,106.91,37.36,0.90
6,-1,873.47,182.91,72.32,33.10,0.87
6,-1,928.88,183.92,80.02,36.94,0.86
6,-1,606.10,175.52,28.21,24.41,0.75
6,-1,986.81,185.66,81.13,34.99,0.68
7,-1,929.05,183.95,80.12,36.92,0.88
7,-1,1113.73,188.21,108.49,37.21,0.88
7,-1,873.46,182.79,72.60,33.37,0.85
7,-1,985.25,185.59,82.11,34.60,0.77
7,-1,606.08,175.56,28.21,24.44,0.74
8,-1,928.53,183.96,81.28,36.76,0.89
8,-1,1114.84,188.02,106.74,37.33,0.89
